player_id,country_code,currency_code,signup_date,acquisition_channel
P-018729,US,USD,2024-08-26,storefront_feature
P-018730,CA,USD,2026-06-24,paid_social
P-018731,DE,EUR,2026-08-02,paid_social
P-018732,BR,BRL,2026-01-19,paid_social
P-018733,JP,JPY,2025-07-23,storefront_feature
P-018734,US,USD,2025-06-22,organic
P-018735,US,USD,2024-09-15,email
P-018736,CA,USD,2026-09-25,storefront_feature
P-018737,CA,USD,2024-10-31,paid_social
P-018738,CA,USD,2025-06-08,organic
P-018739,US,USD,2025-04-16,paid_social
P-018740,DE,EUR,2025-12-27,organic
P-018741,CA,USD,2025-12-20,paid_social
P-018742,US,USD,2025-07-06,paid_social
P-018743,US,USD,2025-09-09,email
P-018744,GB,GBP,2026-08-08,paid_social
P-018745,DE,EUR,2026-09-17,storefront_feature
P-018746,AR,BRL,2024-11-28,creator_program
P-018747,US,USD,2025-07-14,paid_social
P-018748,US,USD,2025-11-20,paid_social
P-018749,US,USD,2026-05-05,creator_program
P-018750,GB,GBP,2024-12-08,paid_social
P-018751,CA,USD,2024-07-12,paid_social
P-018752,US,USD,2026-04-10,storefront_feature
P-018753,DE,EUR,2025-09-17,paid_social
P-018754,JP,JPY,2024-11-21,creator_program
P-018755,CA,USD,2025-08-07,email
P-018756,US,USD,2024-08-06,organic
P-018757,US,USD,2024-07-04,storefront_feature
P-018758,CA,USD,2024-10-03,paid_social
P-018759,ES,EUR,2026-01-20,storefront_feature
P-018760,US,USD,2025-07-07,paid_social
P-018761,US,USD,2026-04-22,email
P-018762,BR,BRL,2025-04-02,storefront_feature
P-018763,BR,BRL,2025-12-30,email
P-018764,US,USD,2025-03-29,email
P-018765,AR,BRL,2025-09-08,paid_social
P-018766,DE,EUR,2024-09-15,organic
P-018767,JP,JPY,2025-08-24,paid_social
P-018768,US,USD,2026-02-02,paid_social
P-018769,JP,JPY,2025-11-30,email
P-018770,US,USD,2025-10-22,paid_social
P-018771,BR,BRL,2024-06-09,storefront_feature
P-018772,US,USD,2025-07-05,email
P-018773,JP,JPY,2025-12-20,creator_program
P-018774,CA,USD,2025-09-19,organic
P-018775,DE,EUR,2025-06-05,creator_program
P-018776,AR,BRL,2026-05-25,storefront_feature
P-018777,ES,EUR,2026-06-06,organic
P-018778,DE,EUR,2024-10-24,paid_social
P-018779,FR,EUR,2024-06-23,storefront_feature
P-018780,GB,GBP,2026-05-10,paid_social
P-018781,FR,EUR,2024-08-07,organic
P-018782,US,USD,2024-10-01,creator_program
P-018783,ES,EUR,2025-03-17,organic
P-018784,US,USD,2026-07-01,email
P-018785,US,USD,2024-12-12,organic
P-018786,US,USD,2026-03-17,creator_program
P-018787,US,USD,2024-06-18,email
P-018788,US,USD,2026-05-05,storefront_feature
P-018789,GB,GBP,2026-03-03,paid_social
P-018790,DE,EUR,2024-06-24,storefront_feature
P-018791,ES,EUR,2024-07-02,paid_social
P-018792,US,USD,2026-08-09,email
P-018793,CA,USD,2025-12-16,email
P-018794,FR,EUR,2024-09-12,creator_program
P-018795,GB,GBP,2026-06-02,paid_social
P-018796,AR,BRL,2025-07-22,email
P-018797,AR,BRL,2026-08-19,creator_program
P-018798,JP,JPY,2026-09-04,paid_social
P-018799,AR,BRL,2024-09-06,storefront_feature
P-018800,ES,EUR,2025-11-17,storefront_feature
P-018801,DE,EUR,2026-07-29,storefront_feature
P-018802,CA,USD,2026-06-26,email
P-018803,CA,USD,2024-09-25,creator_program
P-018804,CA,USD,2025-05-19,creator_program
P-018805,DE,EUR,2025-07-07,email
P-018806,BR,BRL,2025-07-09,storefront_feature
P-018807,AR,BRL,2025-08-26,creator_program
P-018808,JP,JPY,2025-03-11,paid_social
P-018809,US,USD,2025-06-01,creator_program
P-018810,CA,USD,2025-05-10,email
P-018811,JP,JPY,2024-06-25,email
P-018812,AR,BRL,2026-08-04,email
P-018813,US,USD,2024-10-18,organic
P-018814,JP,JPY,2025-12-11,organic
P-018815,FR,EUR,2025-10-29,creator_program
P-018816,FR,EUR,2025-11-26,paid_social
P-018817,AR,BRL,2025-12-18,storefront_feature
P-018818,JP,JPY,2024-09-05,email
P-018819,CA,USD,2025-03-26,organic
P-018820,US,USD,2025-09-16,paid_social
P-018821,US,USD,2026-01-08,paid_social
P-018822,US,USD,2025-12-26,creator_program
P-018823,CA,USD,2025-07-27,storefront_feature
P-018824,JP,JPY,2025-04-18,organic
P-018825,CA,USD,2025-12-18,email
P-018826,GB,GBP,2025-01-15,organic
P-018827,BR,BRL,2025-02-18,creator_program
P-018828,US,USD,2025-08-23,paid_social
P-018829,US,USD,2024-09-12,storefront_feature
P-018830,JP,JPY,2024-08-25,creator_program
P-018831,CA,USD,2025-10-01,organic
P-018832,CA,USD,2025-05-28,paid_social
P-018833,US,USD,2025-12-19,creator_program
P-018834,DE,EUR,2025-09-12,organic
P-018835,US,USD,2025-11-04,paid_social
P-018836,AR,BRL,2025-05-01,storefront_feature
P-018837,FR,EUR,2025-12-09,creator_program
P-018838,JP,JPY,2024-12-10,paid_social
P-018839,AR,BRL,2025-06-24,creator_program
P-018840,CA,USD,2026-02-27,storefront_feature
P-018841,AR,BRL,2026-03-22,email
P-018842,US,USD,2025-05-09,email
P-018843,US,USD,2026-07-10,paid_social
P-018844,BR,BRL,2024-09-21,paid_social
P-018845,CA,USD,2026-01-13,organic
P-018846,GB,GBP,2026-01-09,creator_program
P-018847,US,USD,2025-05-21,paid_social
P-018848,CA,USD,2024-07-01,email
P-018849,JP,JPY,2026-07-31,paid_social
P-018850,GB,GBP,2025-10-29,email
P-018851,CA,USD,2024-10-06,storefront_feature
P-018852,CA,USD,2025-09-20,paid_social
P-018853,CA,USD,2024-07-18,organic
P-018854,DE,EUR,2024-12-15,storefront_feature
P-018855,GB,GBP,2025-02-08,paid_social
P-018856,BR,BRL,2024-06-04,paid_social
P-018857,FR,EUR,2024-06-30,organic
P-018858,CA,USD,2026-08-06,organic
P-018859,JP,JPY,2024-08-05,email
P-018860,JP,JPY,2026-01-11,organic
P-018861,ES,EUR,2025-03-25,organic
P-018862,AR,BRL,2026-06-05,paid_social
P-018863,ES,EUR,2025-07-18,paid_social
P-018864,CA,USD,2025-04-05,organic
P-018865,AR,BRL,2024-09-28,storefront_feature
P-018866,US,USD,2024-06-24,storefront_feature
P-018867,DE,EUR,2024-10-06,organic
P-018868,GB,GBP,2026-07-08,paid_social
P-018869,US,USD,2026-08-25,creator_program
P-018870,ES,EUR,2025-02-02,organic
P-018871,BR,BRL,2025-11-21,storefront_feature
P-018872,ES,EUR,2025-10-03,paid_social
P-018873,JP,JPY,2025-11-03,email
P-018874,CA,USD,2025-12-14,storefront_feature
P-018875,GB,GBP,2025-06-10,storefront_feature
P-018876,AR,BRL,2026-06-24,organic
P-018877,US,USD,2026-03-14,paid_social
P-018878,DE,EUR,2025-01-24,email
P-018879,GB,GBP,2026-03-30,storefront_feature
P-018880,GB,GBP,2024-08-17,organic
P-018881,US,USD,2025-05-12,email
P-018882,GB,GBP,2025-11-06,email
P-018883,US,USD,2025-04-22,creator_program
P-018884,CA,USD,2025-11-04,organic
P-018885,BR,BRL,2024-11-20,email
P-018886,FR,EUR,2025-06-16,creator_program
P-018887,AR,BRL,2026-09-06,storefront_feature
P-018888,ES,EUR,2024-10-18,creator_program
P-018889,JP,JPY,2026-05-19,creator_program
P-018890,FR,EUR,2024-11-23,email
P-018891,US,USD,2025-09-01,creator_program
P-018892,CA,USD,2025-03-15,creator_program
P-018893,CA,USD,2024-12-14,email
P-018894,CA,USD,2025-05-21,organic
P-018895,CA,USD,2025-06-18,email
P-018896,AR,BRL,2026-07-22,organic
P-018897,JP,JPY,2024-12-30,creator_program
P-018898,CA,USD,2024-12-05,creator_program
P-018899,US,USD,2024-06-16,storefront_feature
P-018900,FR,EUR,2024-10-17,creator_program
P-018901,ES,EUR,2024-11-28,organic
P-018902,US,USD,2024-06-15,email
P-018903,ES,EUR,2024-07-22,organic
P-018904,GB,GBP,2026-06-19,creator_program
P-018905,US,USD,2025-11-01,organic
P-018906,US,USD,2025-05-03,organic
P-018907,US,USD,2025-05-26,organic
P-018908,US,USD,2024-06-04,email
P-018909,US,USD,2025-10-31,paid_social
P-018910,FR,EUR,2026-05-09,email
P-018911,CA,USD,2026-04-28,organic
P-018912,JP,JPY,2024-09-04,storefront_feature
P-018913,FR,EUR,2025-07-07,organic
P-018914,FR,EUR,2026-07-09,paid_social
P-018915,BR,BRL,2026-07-26,creator_program
P-018916,US,USD,2024-07-08,storefront_feature
P-018917,ES,EUR,2026-05-10,storefront_feature
P-018918,JP,JPY,2024-10-22,paid_social
P-018919,FR,EUR,2024-09-27,storefront_feature
P-018920,GB,GBP,2025-03-25,storefront_feature
P-018921,US,USD,2025-05-27,storefront_feature
P-018922,CA,USD,2024-07-03,organic
P-018923,FR,EUR,2025-06-25,paid_social
P-018924,CA,USD,2025-03-18,creator_program
P-018925,GB,GBP,2024-06-20,creator_program
P-018926,ES,EUR,2026-03-28,email
P-018927,CA,USD,2026-06-04,paid_social
P-018928,GB,GBP,2026-05-02,creator_program
P-018929,DE,EUR,2024-12-05,storefront_feature
P-018930,BR,BRL,2024-09-15,organic
P-018931,GB,GBP,2025-05-23,storefront_feature
P-018932,ES,EUR,2026-06-05,organic
P-018933,US,USD,2024-09-29,storefront_feature
P-018934,CA,USD,2026-04-06,creator_program
P-018935,US,USD,2025-01-12,storefront_feature
P-018936,US,USD,2026-03-31,email
P-018937,GB,GBP,2024-07-18,creator_program
P-018938,CA,USD,2025-01-27,paid_social
P-018939,CA,USD,2025-06-26,email
P-018940,GB,GBP,2025-10-22,creator_program
P-018941,GB,GBP,2026-05-23,storefront_feature
P-018942,JP,JPY,2024-07-03,storefront_feature
P-018943,AR,BRL,2025-10-17,storefront_feature
P-018944,US,USD,2025-10-26,email
P-018945,US,USD,2026-07-24,organic
P-018946,BR,BRL,2025-09-12,creator_program
P-018947,CA,USD,2024-09-14,creator_program
P-018948,US,USD,2024-08-03,storefront_feature
P-018949,JP,JPY,2025-08-03,organic
P-018950,CA,USD,2026-03-07,storefront_feature
P-018951,CA,USD,2026-09-16,paid_social
P-018952,ES,EUR,2025-05-29,creator_program
P-018953,CA,USD,2025-05-12,email
P-018954,JP,JPY,2025-09-18,paid_social
P-018955,US,USD,2026-04-22,creator_program
P-018956,US,USD,2025-06-20,creator_program
P-018957,US,USD,2025-03-27,storefront_feature
P-018958,JP,JPY,2025-09-12,email
P-018959,BR,BRL,2025-09-13,storefront_feature
P-018960,US,USD,2025-03-24,organic
P-018961,US,USD,2025-04-15,paid_social
P-018962,US,USD,2025-08-11,storefront_feature
P-018963,ES,EUR,2024-06-24,organic
P-018964,US,USD,2025-06-11,storefront_feature
P-018965,FR,EUR,2025-09-02,organic
P-018966,CA,USD,2025-10-09,storefront_feature
P-018967,US,USD,2026-06-04,storefront_feature
P-018968,CA,USD,2024-06-15,paid_social
P-018969,CA,USD,2026-05-24,organic
P-018970,CA,USD,2024-10-05,email
P-018971,US,USD,2025-12-23,paid_social
P-018972,FR,EUR,2025-10-31,organic
P-018973,ES,EUR,2025-10-06,paid_social
P-018974,DE,EUR,2025-09-15,paid_social
P-018975,GB,GBP,2026-05-28,creator_program
P-018976,US,USD,2026-07-26,email
P-018977,JP,JPY,2024-08-01,storefront_feature
P-018978,JP,JPY,2024-09-29,creator_program
P-018979,ES,EUR,2026-06-03,storefront_feature
P-018980,US,USD,2025-09-17,creator_program
P-018981,CA,USD,2025-09-24,organic
P-018982,FR,EUR,2024-06-20,storefront_feature
P-018983,CA,USD,2026-07-09,paid_social
P-018984,CA,USD,2024-11-13,email
P-018985,US,USD,2026-04-11,paid_social
P-018986,FR,EUR,2024-07-30,creator_program
P-018987,CA,USD,2024-10-04,email
P-018988,ES,EUR,2025-08-21,organic
P-018989,ES,EUR,2025-10-21,creator_program
P-018990,JP,JPY,2026-04-22,creator_program
P-018991,JP,JPY,2025-01-12,paid_social
P-018992,ES,EUR,2026-04-05,paid_social
P-018993,FR,EUR,2025-10-19,storefront_feature
P-018994,CA,USD,2024-10-15,storefront_feature
P-018995,FR,EUR,2026-06-08,organic
P-018996,US,USD,2026-08-31,storefront_feature
P-018997,US,USD,2025-09-18,organic
P-018998,FR,EUR,2025-10-29,email
P-018999,GB,GBP,2025-02-25,email
P-019000,JP,JPY,2025-11-11,email
P-019001,CA,USD,2024-09-06,paid_social
P-019002,ES,EUR,2026-07-08,creator_program
P-019003,FR,EUR,2026-01-14,organic
P-019004,US,USD,2025-01-31,storefront_feature
P-019005,DE,EUR,2025-12-18,creator_program
P-019006,GB,GBP,2026-06-29,organic
P-019007,JP,JPY,2025-09-17,paid_social
P-019008,DE,EUR,2026-01-18,storefront_feature
P-019009,BR,BRL,2026-09-24,paid_social
P-019010,FR,EUR,2026-04-13,creator_program
P-019011,JP,JPY,2024-09-16,email
P-019012,ES,EUR,2024-12-19,paid_social
P-019013,JP,JPY,2024-07-23,organic
P-019014,ES,EUR,2026-01-29,email
P-019015,JP,JPY,2024-09-05,organic
P-019016,JP,JPY,2026-02-24,creator_program
P-019017,FR,EUR,2025-03-28,email
P-019018,BR,BRL,2026-06-17,creator_program
P-019019,CA,USD,2025-09-06,paid_social
P-019020,DE,EUR,2025-03-24,organic
P-019021,GB,GBP,2026-09-12,organic
P-019022,GB,GBP,2025-02-03,storefront_feature
P-019023,JP,JPY,2025-12-13,storefront_feature
P-019024,ES,EUR,2025-06-17,organic
P-019025,US,USD,2026-03-02,organic
P-019026,CA,USD,2025-03-20,email
P-019027,US,USD,2025-11-12,email
P-019028,US,USD,2026-01-02,storefront_feature
P-019029,US,USD,2025-08-05,organic
P-019030,US,USD,2025-06-06,storefront_feature
P-019031,GB,GBP,2025-09-11,email
P-019032,US,USD,2026-02-07,organic
P-019033,ES,EUR,2025-02-10,paid_social
P-019034,GB,GBP,2026-02-18,storefront_feature
P-019035,FR,EUR,2026-02-16,email
P-019036,CA,USD,2026-06-03,storefront_feature
P-019037,GB,GBP,2024-12-10,email
P-019038,US,USD,2025-02-05,organic
P-019039,CA,USD,2025-10-24,email
P-019040,ES,EUR,2025-01-11,paid_social
P-019041,BR,BRL,2025-01-07,paid_social
P-019042,GB,GBP,2026-05-29,email
P-019043,JP,JPY,2025-10-10,creator_program
P-019044,US,USD,2024-10-04,storefront_feature
P-019045,US,USD,2025-07-02,email
P-019046,DE,EUR,2025-01-07,email
P-019047,FR,EUR,2025-09-01,paid_social
P-019048,DE,EUR,2026-05-10,paid_social
P-019049,CA,USD,2024-10-13,email
P-019050,US,USD,2025-09-12,email
P-019051,CA,USD,2026-09-06,storefront_feature
P-019052,DE,EUR,2026-02-27,email
P-019053,GB,GBP,2024-11-29,organic
P-019054,FR,EUR,2025-10-17,email
P-019055,JP,JPY,2025-10-21,creator_program
P-019056,AR,BRL,2025-09-21,paid_social
P-019057,GB,GBP,2026-01-18,storefront_feature
P-019058,BR,BRL,2024-10-18,email
P-019059,JP,JPY,2025-08-25,email
P-019060,CA,USD,2025-01-24,email
P-019061,US,USD,2024-10-01,email
P-019062,BR,BRL,2025-04-09,organic
P-019063,AR,BRL,2024-06-15,creator_program
P-019064,CA,USD,2025-10-25,storefront_feature
P-019065,US,USD,2024-09-01,email
P-019066,CA,USD,2026-09-12,paid_social
P-019067,GB,GBP,2024-08-18,paid_social
P-019068,CA,USD,2026-07-03,storefront_feature
P-019069,DE,EUR,2024-09-29,paid_social
P-019070,JP,JPY,2025-01-09,organic
P-019071,US,USD,2024-12-25,email
P-019072,GB,GBP,2025-03-10,paid_social
P-019073,CA,USD,2024-12-24,storefront_feature
P-019074,AR,BRL,2026-06-10,paid_social
P-019075,FR,EUR,2024-10-09,paid_social
P-019076,US,USD,2024-11-08,paid_social
P-019077,JP,JPY,2025-12-04,organic
P-019078,US,USD,2024-08-19,paid_social
P-019079,ES,EUR,2024-10-17,email
P-019080,JP,JPY,2024-10-17,email
P-019081,CA,USD,2024-07-05,creator_program
P-019082,GB,GBP,2024-06-03,email
P-019083,US,USD,2024-12-01,storefront_feature
P-019084,CA,USD,2025-07-17,organic
P-019085,FR,EUR,2025-01-18,creator_program
P-019086,JP,JPY,2024-07-05,creator_program
P-019087,FR,EUR,2026-01-15,paid_social
P-019088,GB,GBP,2026-01-01,storefront_feature
P-019089,US,USD,2026-03-28,organic
P-019090,BR,BRL,2026-04-20,paid_social
P-019091,FR,EUR,2025-10-06,email
P-019092,CA,USD,2026-09-03,storefront_feature
P-019093,JP,JPY,2024-08-17,paid_social
P-019094,JP,JPY,2026-03-12,storefront_feature
P-019095,DE,EUR,2025-03-02,organic
P-019096,ES,EUR,2024-08-21,storefront_feature
P-019097,US,USD,2024-06-08,organic
P-019098,CA,USD,2026-06-22,email
P-019099,BR,BRL,2025-09-17,creator_program
P-019100,US,USD,2024-10-02,organic
P-019101,JP,JPY,2026-02-01,paid_social
P-019102,BR,BRL,2026-09-12,storefront_feature
P-019103,BR,BRL,2026-07-16,creator_program
P-019104,CA,USD,2025-07-10,organic
P-019105,US,USD,2024-10-04,creator_program
P-019106,CA,USD,2025-06-14,organic
P-019107,AR,BRL,2025-08-26,creator_program
P-019108,BR,BRL,2024-10-25,organic
P-019109,BR,BRL,2024-07-17,storefront_feature
P-019110,AR,BRL,2024-06-27,creator_program
P-019111,GB,GBP,2024-11-03,creator_program
P-019112,FR,EUR,2025-09-15,paid_social
P-019113,US,USD,2026-04-30,paid_social
P-019114,CA,USD,2026-06-25,paid_social
P-019115,GB,GBP,2025-12-10,email
P-019116,GB,GBP,2025-08-07,storefront_feature
P-019117,BR,BRL,2024-07-15,paid_social
P-019118,JP,JPY,2024-09-18,organic
P-019119,CA,USD,2026-02-20,paid_social
P-019120,CA,USD,2026-08-21,creator_program
P-019121,CA,USD,2025-01-24,organic
P-019122,JP,JPY,2026-07-20,paid_social
P-019123,US,USD,2025-01-05,email
P-019124,AR,BRL,2026-02-10,email
P-019125,CA,USD,2024-12-19,storefront_feature
P-019126,GB,GBP,2025-10-27,storefront_feature
P-019127,CA,USD,2026-01-28,creator_program
P-019128,ES,EUR,2024-08-07,storefront_feature
P-019129,DE,EUR,2025-11-09,storefront_feature
P-019130,DE,EUR,2025-09-13,storefront_feature
P-019131,FR,EUR,2024-06-23,organic
P-019132,GB,GBP,2024-06-12,organic
P-019133,GB,GBP,2026-06-13,storefront_feature
P-019134,AR,BRL,2026-04-05,email
P-019135,US,USD,2024-10-24,organic
P-019136,AR,BRL,2026-09-25,email
P-019137,CA,USD,2025-02-19,paid_social
P-019138,JP,JPY,2025-12-27,organic
P-019139,US,USD,2025-09-18,storefront_feature
P-019140,ES,EUR,2025-05-30,storefront_feature
P-019141,AR,BRL,2025-07-14,email
P-019142,FR,EUR,2026-09-17,paid_social
P-019143,US,USD,2026-01-20,storefront_feature
P-019144,CA,USD,2025-04-29,storefront_feature
P-019145,AR,BRL,2025-01-15,paid_social
P-019146,DE,EUR,2024-10-15,email
P-019147,AR,BRL,2024-08-01,email
P-019148,BR,BRL,2025-01-26,storefront_feature
P-019149,US,USD,2026-05-27,storefront_feature
P-019150,JP,JPY,2026-02-08,creator_program
P-019151,US,USD,2025-08-23,paid_social
P-019152,ES,EUR,2025-08-12,paid_social
P-019153,CA,USD,2024-09-25,storefront_feature
P-019154,JP,JPY,2026-02-24,storefront_feature
P-019155,US,USD,2026-01-30,storefront_feature
P-019156,JP,JPY,2024-10-20,organic
P-019157,CA,USD,2025-03-23,creator_program
P-019158,CA,USD,2025-12-26,storefront_feature
P-019159,CA,USD,2026-07-12,paid_social
P-019160,CA,USD,2026-02-08,creator_program
P-019161,BR,BRL,2024-09-09,organic
P-019162,FR,EUR,2025-11-27,organic
P-019163,US,USD,2026-04-29,creator_program
P-019164,US,USD,2026-06-24,email
P-019165,AR,BRL,2024-12-22,creator_program
P-019166,CA,USD,2026-07-28,email
P-019167,CA,USD,2025-02-09,storefront_feature
P-019168,US,USD,2025-11-26,storefront_feature
P-019169,US,USD,2024-08-29,creator_program
P-019170,GB,GBP,2025-06-01,creator_program
P-019171,US,USD,2025-07-28,creator_program
P-019172,DE,EUR,2025-03-18,creator_program
P-019173,ES,EUR,2024-09-05,paid_social
P-019174,GB,GBP,2026-04-22,creator_program
P-019175,CA,USD,2024-11-17,email
P-019176,US,USD,2024-11-23,organic
P-019177,GB,GBP,2025-07-28,email
P-019178,US,USD,2024-07-06,creator_program
P-019179,BR,BRL,2025-06-02,paid_social
P-019180,CA,USD,2024-07-13,creator_program
P-019181,ES,EUR,2025-07-03,organic
P-019182,US,USD,2024-08-01,email
P-019183,US,USD,2025-10-29,email
P-019184,US,USD,2025-12-31,email
P-019185,GB,GBP,2024-09-03,email
P-019186,DE,EUR,2025-06-18,creator_program
P-019187,FR,EUR,2025-03-20,organic
P-019188,US,USD,2025-12-12,email
P-019189,AR,BRL,2026-04-24,storefront_feature
P-019190,CA,USD,2024-11-19,email
P-019191,US,USD,2025-06-07,paid_social
P-019192,BR,BRL,2024-08-21,creator_program
P-019193,US,USD,2025-03-01,storefront_feature
P-019194,ES,EUR,2025-04-10,paid_social
P-019195,CA,USD,2025-10-26,organic
P-019196,DE,EUR,2025-12-22,email
P-019197,DE,EUR,2026-09-18,creator_program
P-019198,US,USD,2025-03-01,creator_program
P-019199,JP,JPY,2026-08-05,paid_social
P-019200,US,USD,2025-03-17,creator_program
P-019201,CA,USD,2026-05-22,paid_social
P-019202,CA,USD,2024-06-08,storefront_feature
P-019203,ES,EUR,2026-08-04,organic
P-019204,CA,USD,2024-12-20,organic
P-019205,BR,BRL,2026-03-02,paid_social
P-019206,US,USD,2025-11-27,email
P-019207,GB,GBP,2025-04-10,storefront_feature
P-019208,JP,JPY,2025-09-02,organic
P-019209,JP,JPY,2025-01-17,storefront_feature
P-019210,DE,EUR,2025-07-09,creator_program
P-019211,AR,BRL,2025-11-16,storefront_feature
P-019212,US,USD,2026-02-21,email
P-019213,US,USD,2026-02-10,creator_program
P-019214,ES,EUR,2024-10-12,paid_social
P-019215,CA,USD,2025-04-21,email
P-019216,US,USD,2025-01-12,storefront_feature
P-019217,GB,GBP,2026-09-07,storefront_feature
P-019218,CA,USD,2026-06-14,organic
P-019219,CA,USD,2024-07-24,organic
P-019220,FR,EUR,2024-12-27,email
P-019221,JP,JPY,2026-02-27,creator_program
P-019222,DE,EUR,2024-12-30,storefront_feature
P-019223,BR,BRL,2025-07-15,creator_program
P-019224,US,USD,2024-11-28,paid_social
P-019225,JP,JPY,2025-03-10,email
P-019226,BR,BRL,2025-08-23,email
P-019227,ES,EUR,2024-06-29,storefront_feature
P-019228,GB,GBP,2024-07-14,storefront_feature
P-019229,BR,BRL,2026-06-27,email
P-019230,AR,BRL,2026-01-25,organic
P-019231,JP,JPY,2024-11-27,email
P-019232,US,USD,2026-03-23,storefront_feature
P-019233,US,USD,2025-07-29,email
P-019234,FR,EUR,2025-12-08,creator_program
P-019235,US,USD,2024-06-15,paid_social
P-019236,ES,EUR,2024-08-29,storefront_feature
P-019237,ES,EUR,2024-08-07,paid_social
P-019238,US,USD,2025-07-27,organic
P-019239,DE,EUR,2025-07-21,organic
P-019240,CA,USD,2026-02-06,organic
P-019241,CA,USD,2026-01-09,creator_program
P-019242,GB,GBP,2024-06-21,email
P-019243,CA,USD,2025-03-31,creator_program
P-019244,CA,USD,2026-01-22,paid_social
P-019245,BR,BRL,2026-06-06,email
P-019246,ES,EUR,2025-09-05,email
P-019247,CA,USD,2025-05-22,paid_social
P-019248,US,USD,2025-01-13,organic
P-019249,US,USD,2026-04-12,storefront_feature
P-019250,US,USD,2025-04-05,email
P-019251,ES,EUR,2025-04-30,organic
P-019252,AR,BRL,2025-05-30,creator_program
P-019253,CA,USD,2026-02-28,storefront_feature
P-019254,AR,BRL,2026-06-17,storefront_feature
P-019255,JP,JPY,2026-03-21,paid_social
P-019256,FR,EUR,2025-02-07,email
P-019257,DE,EUR,2025-09-11,paid_social
P-019258,US,USD,2024-06-18,creator_program
P-019259,US,USD,2025-07-09,storefront_feature
P-019260,US,USD,2026-08-15,organic
P-019261,AR,BRL,2025-05-22,email
P-019262,US,USD,2025-01-27,organic
P-019263,DE,EUR,2026-02-28,organic
P-019264,JP,JPY,2025-04-28,creator_program
P-019265,CA,USD,2025-06-06,creator_program
P-019266,GB,GBP,2026-01-27,creator_program
P-019267,CA,USD,2026-08-21,creator_program
P-019268,FR,EUR,2026-03-08,organic
P-019269,CA,USD,2025-10-06,email
P-019270,AR,BRL,2026-07-02,storefront_feature
P-019271,CA,USD,2025-01-16,creator_program
P-019272,US,USD,2024-07-25,creator_program
P-019273,US,USD,2024-10-21,creator_program
P-019274,US,USD,2024-11-21,creator_program
P-019275,GB,GBP,2026-07-21,email
P-019276,GB,GBP,2024-10-20,paid_social
P-019277,CA,USD,2025-06-20,creator_program
P-019278,CA,USD,2025-01-19,paid_social
P-019279,US,USD,2025-06-26,paid_social
P-019280,FR,EUR,2025-04-03,paid_social
P-019281,FR,EUR,2025-12-23,storefront_feature
P-019282,CA,USD,2024-06-29,organic
P-019283,GB,GBP,2024-09-21,email
P-019284,JP,JPY,2024-09-07,creator_program
P-019285,AR,BRL,2025-06-14,storefront_feature
P-019286,CA,USD,2026-05-05,organic
P-019287,CA,USD,2024-11-30,paid_social
P-019288,US,USD,2024-10-19,email
P-019289,CA,USD,2026-03-05,creator_program
P-019290,AR,BRL,2025-09-11,paid_social
P-019291,AR,BRL,2026-07-15,organic
P-019292,US,USD,2026-01-21,creator_program
P-019293,US,USD,2025-09-21,storefront_feature
P-019294,DE,EUR,2024-10-11,creator_program
P-019295,ES,EUR,2026-02-15,paid_social
P-019296,CA,USD,2026-03-07,creator_program
P-019297,GB,GBP,2025-08-20,organic
P-019298,CA,USD,2024-12-10,email
P-019299,AR,BRL,2024-12-28,organic
P-019300,DE,EUR,2026-02-10,creator_program
P-019301,US,USD,2026-02-26,creator_program
P-019302,AR,BRL,2026-07-12,paid_social
P-019303,BR,BRL,2024-10-07,paid_social
P-019304,ES,EUR,2025-06-11,organic
P-019305,CA,USD,2025-07-04,organic
P-019306,BR,BRL,2026-05-05,email
P-019307,US,USD,2025-12-13,email
P-019308,CA,USD,2026-09-01,creator_program
P-019309,FR,EUR,2024-08-07,storefront_feature
P-019310,ES,EUR,2024-08-06,email
P-019311,CA,USD,2025-10-25,paid_social
P-019312,US,USD,2025-09-03,paid_social
P-019313,CA,USD,2026-06-01,creator_program
P-019314,CA,USD,2025-10-24,email
P-019315,BR,BRL,2024-11-28,email
P-019316,FR,EUR,2025-02-10,email
P-019317,ES,EUR,2025-11-22,paid_social
P-019318,US,USD,2026-06-30,organic
P-019319,CA,USD,2026-01-27,storefront_feature
P-019320,US,USD,2026-05-25,storefront_feature
P-019321,GB,GBP,2026-02-09,creator_program
P-019322,US,USD,2026-01-18,email
P-019323,JP,JPY,2025-09-08,storefront_feature
P-019324,CA,USD,2025-10-04,creator_program
P-019325,US,USD,2026-04-20,paid_social
P-019326,CA,USD,2025-08-25,storefront_feature
P-019327,JP,JPY,2024-10-03,email
P-019328,BR,BRL,2024-11-07,creator_program
P-019329,CA,USD,2025-05-21,organic
P-019330,BR,BRL,2025-11-20,organic
P-019331,BR,BRL,2024-10-07,storefront_feature
P-019332,JP,JPY,2026-02-27,paid_social
P-019333,FR,EUR,2024-09-24,storefront_feature
P-019334,US,USD,2025-12-15,organic
P-019335,FR,EUR,2026-09-08,creator_program
P-019336,FR,EUR,2024-08-11,organic
P-019337,JP,JPY,2025-01-14,organic
P-019338,AR,BRL,2026-09-16,organic
P-019339,US,USD,2025-06-29,organic
P-019340,JP,JPY,2026-08-30,email
P-019341,US,USD,2026-05-26,storefront_feature
P-019342,FR,EUR,2024-10-27,paid_social
