order_id,order_date,settlement_date,player_id,title_id,platform_code,order_status,gross_usd,platform_fee_usd,net_usd
ORD-0067692,2026-04-05,2026-05-20,P-022353,T-04,XBOX,refunded,27.6806,3.3217,24.359
ORD-0067693,2026-04-05,2026-05-05,P-029584,T-03,STEAM,completed,4.7212,1.1803,3.5409
ORD-0067694,2026-04-05,2026-05-05,P-037955,T-01,STEAM,completed,51.5956,12.8989,38.6967
ORD-0067695,2026-04-05,2026-05-05,P-044005,T-03,STEAM,completed,14.1734,3.5434,10.6301
ORD-0067696,2026-04-05,2026-05-20,P-020455,T-04,XBOX,completed,55.3051,6.6366,48.6684
ORD-0067697,2026-04-05,2026-05-05,P-020326,T-05,EPIC,completed,23.7149,2.8458,20.8691
ORD-0067698,2026-04-05,2026-05-05,P-020705,T-01,STEAM,completed,5.0364,1.2591,3.7773
ORD-0067699,2026-04-05,2026-05-05,P-036402,T-01,STEAM,completed,50.454,12.6135,37.8405
ORD-0067700,2026-04-05,2026-05-20,P-040138,T-04,PSN,completed,36.8667,11.06,25.8067
ORD-0067701,2026-04-05,2026-05-05,P-021234,T-01,EPIC,completed,16.4249,1.971,14.4539
ORD-0067702,2026-04-05,2026-05-20,P-002313,T-01,XBOX,completed,17.6624,2.1195,15.5429
ORD-0067703,2026-04-05,2026-05-05,P-024852,T-05,STEAM,completed,84.3514,21.0878,63.2635
ORD-0067704,2026-04-05,2026-05-20,P-030473,T-02,PSN,completed,24.8832,7.465,17.4182
ORD-0067705,2026-04-05,2026-05-05,P-003513,T-01,STEAM,completed,46.5961,11.649,34.9471
ORD-0067706,2026-04-05,2026-05-05,P-036136,T-01,STEAM,refunded,61.3155,15.3289,45.9867
ORD-0067707,2026-04-05,2026-05-20,P-005962,T-01,PSN,completed,9.3117,2.7935,6.5182
ORD-0067708,2026-04-05,2026-06-04,P-021505,T-04,NSW,completed,9.3638,2.8092,6.5547
ORD-0067709,2026-04-05,2026-05-20,P-011042,T-02,PSN,completed,4.9057,1.4717,3.434
ORD-0067710,2026-04-05,2026-06-04,P-012272,T-04,NSW,completed,27.6525,8.2958,19.3568
ORD-0067711,2026-04-05,2026-05-05,P-028776,T-03,STEAM,completed,5.2374,1.3094,3.9281
ORD-0067712,2026-04-05,2026-05-05,P-002637,T-03,STEAM,completed,14.9482,3.7371,11.2112
ORD-0067713,2026-04-05,2026-05-20,P-009762,T-03,PSN,completed,9.4423,2.8327,6.6096
ORD-0067714,2026-04-05,2026-05-05,P-024508,T-05,EPIC,completed,84.3514,10.1222,74.2292
ORD-0067715,2026-04-05,2026-05-05,P-024472,T-01,STEAM,completed,60.5267,15.1317,45.395
ORD-0067716,2026-04-05,2026-05-05,P-023272,T-02,STEAM,completed,23.7447,5.9362,17.8085
ORD-0067717,2026-04-05,2026-05-05,P-026997,T-03,STEAM,completed,15.067,3.7667,11.3002
ORD-0067718,2026-04-05,2026-05-20,P-014916,T-01,XBOX,completed,51.0984,6.1318,44.9666
ORD-0067719,2026-04-05,2026-05-05,P-023206,T-02,STEAM,completed,8.605,2.1513,6.4538
ORD-0067721,2026-04-05,2026-05-05,P-044625,T-01,EPIC,completed,16.4249,1.971,14.4539
ORD-0067722,2026-04-05,2026-05-05,P-003833,T-01,STEAM,completed,46.5961,11.649,34.9471
ORD-0067723,2026-04-05,2026-05-05,P-013130,T-03,STEAM,completed,27.6515,6.9129,20.7386
ORD-0067724,2026-04-05,2026-06-04,P-004510,T-01,NSW,completed,16.3119,4.8936,11.4183
ORD-0067725,2026-04-05,2026-05-20,P-025673,T-03,PSN,completed,4.976,1.4928,3.4832
ORD-0067726,2026-04-05,2026-05-20,P-035743,T-01,PSN,completed,53.3874,16.0162,37.3712
ORD-0067727,2026-04-05,2026-05-20,P-005920,T-01,PSN,completed,51.0984,15.3295,35.7689
ORD-0067728,2026-04-05,2026-05-20,P-018720,T-02,PSN,completed,8.605,2.5815,6.0235
ORD-0067729,2026-04-05,2026-05-20,P-042828,T-01,PSN,completed,50.454,15.1362,35.3178
ORD-0067730,2026-04-05,2026-06-04,P-020722,T-02,NSW,completed,13.5107,4.0532,9.4575
ORD-0067731,2026-04-05,2026-05-05,P-040841,T-02,STEAM,completed,23.7447,5.9362,17.8085
ORD-0067732,2026-04-05,2026-05-05,P-004804,T-05,EPIC,completed,13.9027,1.6683,12.2344
ORD-0067733,2026-04-05,2026-05-05,P-040975,T-02,STEAM,completed,32.0563,8.0141,24.0422
ORD-0067734,2026-04-05,2026-05-20,P-025687,T-03,XBOX,completed,9.9521,1.1942,8.7578
ORD-0067735,2026-04-05,2026-05-05,P-032914,T-03,STEAM,completed,30.134,7.5335,22.6005
ORD-0067736,2026-04-05,2026-05-05,P-043633,T-01,STEAM,completed,50.454,12.6135,37.8405
ORD-0067737,2026-04-05,2026-06-04,P-001238,T-01,NSW,completed,10.0828,3.0248,7.0579
ORD-0067738,2026-04-05,2026-05-20,P-021154,T-02,XBOX,completed,49.1572,5.8989,43.2583
ORD-0067739,2026-04-05,2026-05-20,P-022925,T-02,PSN,completed,24.8832,7.465,17.4182
ORD-0067740,2026-04-05,2026-05-20,P-038910,T-01,XBOX,completed,17.6624,2.1195,15.5429
ORD-0067741,2026-04-05,2026-05-05,P-040762,T-05,EPIC,completed,23.8247,2.859,20.9657
ORD-0067742,2026-04-05,2026-05-05,P-019537,T-04,EPIC,completed,32.2864,3.8744,28.412
ORD-0067743,2026-04-05,2026-05-20,P-033868,T-05,XBOX,completed,13.9027,1.6683,12.2344
ORD-0067744,2026-04-05,2026-05-05,P-027570,T-03,STEAM,completed,29.8964,7.4741,22.4223
ORD-0067745,2026-04-05,2026-05-05,P-036831,T-01,STEAM,completed,61.3155,15.3289,45.9867
ORD-0067746,2026-04-05,2026-05-20,P-025900,T-01,PSN,completed,17.8864,5.3659,12.5205
ORD-0067747,2026-04-05,2026-05-20,P-014571,T-05,XBOX,refunded,9.8787,1.1854,8.6933
ORD-0067748,2026-04-05,2026-05-05,P-020968,T-05,STEAM,completed,13.9027,3.4757,10.4271
ORD-0067749,2026-04-05,2026-05-20,P-025387,T-05,XBOX,completed,9.9219,1.1906,8.7313
ORD-0067750,2026-04-05,2026-05-05,P-025204,T-02,STEAM,completed,24.5786,6.1447,18.434
ORD-0067751,2026-04-05,2026-05-05,P-007898,T-02,STEAM,completed,8.605,2.1513,6.4538
ORD-0067752,2026-04-05,2026-05-05,P-023455,T-01,STEAM,completed,8.892,2.223,6.669
ORD-0067753,2026-04-05,2026-05-20,P-021540,T-04,PSN,completed,10.5351,3.1605,7.3746
ORD-0067754,2026-04-05,2026-05-05,P-023026,T-04,STEAM,completed,30.0975,7.5244,22.5731
ORD-0067755,2026-04-06,2026-05-06,P-028953,T-01,STEAM,refunded,44.5124,11.1281,33.3843
ORD-0067756,2026-04-06,2026-05-21,P-006578,T-04,PSN,completed,32.2857,9.6857,22.6
ORD-0067757,2026-04-06,2026-05-06,P-035875,T-03,STEAM,refunded,20.2607,5.0652,15.1955
ORD-0067758,2026-04-06,2026-05-21,P-040626,T-05,PSN,completed,14.9332,4.48,10.4532
ORD-0067759,2026-04-06,2026-05-06,P-030079,T-05,STEAM,completed,4.9744,1.2436,3.7308
ORD-0067760,2026-04-06,2026-05-06,P-002401,T-01,STEAM,completed,50.6417,12.6604,37.9812
ORD-0067761,2026-04-06,2026-05-21,P-034488,T-03,PSN,completed,24.9929,7.4979,17.495
ORD-0067762,2026-04-06,2026-05-21,P-038944,T-05,XBOX,completed,9.9487,1.1938,8.7549
ORD-0067763,2026-04-06,2026-05-06,P-004325,T-02,EPIC,completed,18.6746,2.241,16.4336
ORD-0067764,2026-04-06,2026-05-21,P-016523,T-01,XBOX,completed,50.6417,6.077,44.5647
ORD-0067765,2026-04-06,2026-06-05,P-017324,T-05,NSW,completed,79.6907,23.9072,55.7835
ORD-0067766,2026-04-06,2026-05-06,P-024843,T-02,STEAM,completed,57.036,14.259,42.777
ORD-0067767,2026-04-06,2026-05-06,P-019965,T-05,STEAM,completed,39.5628,9.8907,29.6721
ORD-0067768,2026-04-06,2026-05-21,P-003028,T-05,PSN,completed,4.9744,1.4923,3.4821
ORD-0067769,2026-04-06,2026-05-21,P-013670,T-01,PSN,completed,50.6417,15.1925,35.4492
ORD-0067770,2026-04-06,2026-05-21,P-025947,T-02,XBOX,completed,19.7058,2.3647,17.3411
ORD-0067771,2026-04-06,2026-05-21,P-042066,T-05,XBOX,completed,13.7725,1.6527,12.1198
ORD-0067772,2026-04-06,2026-05-06,P-017705,T-05,EPIC,completed,13.9545,1.6745,12.2799
ORD-0067773,2026-04-06,2026-05-06,P-032595,T-02,STEAM,completed,9.8579,2.4645,7.3934
ORD-0067774,2026-04-06,2026-05-06,P-003308,T-02,STEAM,completed,18.495,4.6237,13.8712
ORD-0067775,2026-04-06,2026-06-05,P-042650,T-02,NSW,completed,17.8107,5.3432,12.4675
ORD-0067776,2026-04-06,2026-05-06,P-036008,T-01,STEAM,completed,51.1741,12.7935,38.3806
ORD-0067777,2026-04-06,2026-05-21,P-024095,T-01,XBOX,completed,78.4799,9.4176,69.0623
ORD-0067778,2026-04-06,2026-06-05,P-000525,T-01,NSW,completed,4.6406,1.3922,3.2484
ORD-0067779,2026-04-06,2026-05-21,P-041855,T-03,PSN,completed,4.964,1.4892,3.4748
ORD-0067780,2026-04-06,2026-05-06,P-035457,T-03,EPIC,completed,14.9836,1.798,13.1856
ORD-0067781,2026-04-06,2026-05-06,P-032139,T-05,STEAM,completed,40.8901,10.2225,30.6676
ORD-0067782,2026-04-06,2026-05-06,P-024031,T-05,STEAM,completed,9.9487,2.4872,7.4615
ORD-0067783,2026-04-06,2026-05-21,P-029182,T-05,XBOX,completed,79.6907,9.5629,70.1279
ORD-0067784,2026-04-06,2026-05-21,P-013651,T-01,PSN,completed,27.8484,8.3545,19.4939
ORD-0067785,2026-04-06,2026-05-21,P-029076,T-05,PSN,completed,4.9088,1.4726,3.4362
ORD-0067786,2026-04-06,2026-06-05,P-018049,T-01,NSW,completed,50.6417,15.1925,35.4492
ORD-0067787,2026-04-06,2026-05-06,P-007582,T-05,EPIC,completed,9.8882,1.1866,8.7016
ORD-0067789,2026-04-06,2026-05-06,P-020138,T-04,STEAM,completed,30.2094,7.5524,22.6571
ORD-0067790,2026-04-06,2026-05-06,P-043574,T-03,STEAM,completed,14.0278,3.5069,10.5208
ORD-0067791,2026-04-06,2026-05-06,P-013409,T-04,STEAM,completed,20.634,5.1585,15.4755
ORD-0067792,2026-04-06,2026-05-06,P-017821,T-01,EPIC,completed,46.9592,5.6351,41.3241
ORD-0067793,2026-04-06,2026-05-06,P-025495,T-02,STEAM,completed,24.0361,6.009,18.0271
ORD-0067794,2026-04-06,2026-05-06,P-014293,T-01,STEAM,completed,50.6417,12.6604,37.9812
ORD-0067795,2026-04-06,2026-05-06,P-006872,T-01,STEAM,completed,63.3998,15.85,47.5499
ORD-0067796,2026-04-06,2026-05-06,P-022328,T-01,STEAM,completed,10.1203,2.5301,7.5902
ORD-0067797,2026-04-06,2026-05-06,P-010136,T-01,STEAM,completed,5.0551,1.2638,3.7913
ORD-0067798,2026-04-06,2026-05-06,P-026473,T-02,STEAM,completed,24.67,6.1675,18.5025
ORD-0067799,2026-04-06,2026-05-21,P-028845,T-03,XBOX,completed,9.9992,1.1999,8.7993
ORD-0067800,2026-04-06,2026-05-21,P-015155,T-05,PSN,completed,53.7998,16.1399,37.6599
ORD-0067801,2026-04-06,2026-05-06,P-010627,T-01,STEAM,completed,22.7832,5.6958,17.0874
ORD-0067802,2026-04-06,2026-05-21,P-012611,T-01,PSN,completed,15.5834,4.675,10.9083
ORD-0067803,2026-04-06,2026-05-21,P-036692,T-01,PSN,completed,35.4562,10.6369,24.8194
ORD-0067804,2026-04-06,2026-06-05,P-002694,T-05,NSW,completed,79.1257,23.7377,55.388
ORD-0067805,2026-04-06,2026-05-21,P-023025,T-01,XBOX,completed,51.6451,6.1974,45.4477
ORD-0067806,2026-04-06,2026-05-06,P-015158,T-01,STEAM,completed,56.2773,14.0693,42.208
ORD-0067807,2026-04-06,2026-05-06,P-024777,T-02,STEAM,completed,4.9239,1.231,3.6929
ORD-0067808,2026-04-06,2026-05-21,P-017407,T-03,XBOX,completed,9.4514,1.1342,8.3172
ORD-0067809,2026-04-06,2026-05-21,P-001769,T-04,XBOX,completed,37.3688,4.4843,32.8845
ORD-0067810,2026-04-06,2026-05-21,P-037075,T-02,XBOX,completed,49.3401,5.9208,43.4192
ORD-0067811,2026-04-06,2026-05-06,P-003882,T-01,STEAM,completed,22.7832,5.6958,17.0874
ORD-0067812,2026-04-06,2026-05-21,P-038872,T-02,PSN,completed,9.3423,2.8027,6.5396
ORD-0067813,2026-04-06,2026-05-06,P-012971,T-01,STEAM,completed,50.6417,12.6604,37.9812
ORD-0067814,2026-04-06,2026-05-21,P-006487,T-01,PSN,completed,46.9592,14.0877,32.8714
ORD-0067815,2026-04-06,2026-05-06,P-013205,T-04,EPIC,completed,90.6283,10.8754,79.7529
ORD-0067816,2026-04-06,2026-05-06,P-028661,T-04,EPIC,completed,70.4685,8.4562,62.0123
ORD-0067817,2026-04-06,2026-05-06,P-016667,T-03,STEAM,completed,4.9945,1.2486,3.7459
ORD-0067818,2026-04-06,2026-05-21,P-017954,T-01,PSN,completed,9.372,2.8116,6.5604
ORD-0067819,2026-04-06,2026-05-06,P-036949,T-03,STEAM,completed,4.9945,1.2486,3.7459
ORD-0067820,2026-04-06,2026-05-06,P-011829,T-01,STEAM,completed,8.8871,2.2218,6.6653
ORD-0067821,2026-04-06,2026-05-06,P-020919,T-02,EPIC,completed,48.0722,5.7687,42.3035
ORD-0067822,2026-04-06,2026-05-06,P-018010,T-02,STEAM,completed,8.3196,2.0799,6.2397
ORD-0067823,2026-04-06,2026-05-21,P-010099,T-02,XBOX,completed,9.3323,1.1199,8.2124
ORD-0067824,2026-04-06,2026-05-06,P-008341,T-01,EPIC,completed,46.9592,5.6351,41.3241
ORD-0067825,2026-04-06,2026-05-21,P-034664,T-05,PSN,completed,39.8454,11.9536,27.8918
ORD-0067826,2026-04-06,2026-05-06,P-036319,T-04,STEAM,completed,15.6074,3.9019,11.7056
ORD-0067827,2026-04-06,2026-05-06,P-003710,T-05,EPIC,completed,10.2193,1.2263,8.993
ORD-0067828,2026-04-06,2026-05-21,P-013491,T-05,PSN,completed,39.3391,11.8017,27.5374
ORD-0067829,2026-04-06,2026-05-21,P-005492,T-01,XBOX,completed,9.2812,1.1137,8.1675
ORD-0067830,2026-04-06,2026-05-06,P-037670,T-02,STEAM,completed,14.4082,3.602,10.8061
ORD-0067831,2026-04-06,2026-06-05,P-001563,T-02,NSW,completed,4.9239,1.4772,3.4467
ORD-0067832,2026-04-06,2026-05-21,P-042317,T-05,XBOX,completed,13.8495,1.6619,12.1875
ORD-0067833,2026-04-06,2026-05-06,P-015193,T-03,EPIC,completed,5.0255,0.6031,4.4224
ORD-0067834,2026-04-06,2026-06-05,P-039503,T-03,NSW,completed,5.0255,1.5076,3.5178
ORD-0067835,2026-04-06,2026-05-21,P-043682,T-02,PSN,completed,9.8478,2.9543,6.8935
ORD-0067836,2026-04-06,2026-05-21,P-024993,T-01,XBOX,completed,101.2833,12.154,89.1293
ORD-0067837,2026-04-06,2026-05-06,P-013624,T-05,STEAM,completed,39.5628,9.8907,29.6721
ORD-0067838,2026-04-06,2026-05-21,P-033135,T-02,XBOX,completed,49.3401,5.9208,43.4192
ORD-0067839,2026-04-06,2026-05-06,P-026467,T-05,STEAM,completed,9.8277,2.4569,7.3708
ORD-0067840,2026-04-06,2026-05-06,P-038621,T-05,STEAM,completed,39.5628,9.8907,29.6721
ORD-0067841,2026-04-06,2026-05-21,P-028659,T-01,PSN,completed,50.6417,15.1925,35.4492
ORD-0067842,2026-04-06,2026-05-06,P-004949,T-01,STEAM,completed,10.1203,2.5301,7.5902
ORD-0067843,2026-04-06,2026-05-06,P-003770,T-04,EPIC,completed,55.3582,6.643,48.7152
ORD-0067844,2026-04-06,2026-06-05,P-043183,T-05,NSW,completed,52.3567,15.707,36.6497
ORD-0067845,2026-04-06,2026-05-06,P-003682,T-01,STEAM,completed,15.5834,3.8958,11.6875
ORD-0067846,2026-04-06,2026-05-06,P-018757,T-03,STEAM,completed,4.9945,1.2486,3.7459
ORD-0067847,2026-04-06,2026-05-21,P-024825,T-05,PSN,completed,38.7803,11.6341,27.1462
ORD-0067848,2026-04-06,2026-05-21,P-043017,T-01,XBOX,completed,62.7645,7.5317,55.2327
ORD-0067849,2026-04-06,2026-05-21,P-042045,T-02,XBOX,completed,24.67,2.9604,21.7096
ORD-0067850,2026-04-06,2026-05-21,P-006559,T-02,PSN,completed,14.7818,4.4346,10.3473
ORD-0067851,2026-04-06,2026-05-21,P-023238,T-05,XBOX,completed,39.8454,4.7814,35.0639
ORD-0067852,2026-04-06,2026-05-21,P-000703,T-04,PSN,completed,10.5743,3.1723,7.402
ORD-0067853,2026-04-06,2026-05-06,P-038283,T-03,STEAM,completed,9.9891,2.4973,7.4918
ORD-0067854,2026-04-06,2026-05-06,P-008654,T-03,STEAM,completed,4.7257,1.1814,3.5443
ORD-0067855,2026-04-06,2026-05-06,P-042570,T-05,STEAM,completed,23.9133,5.9783,17.935
ORD-0067856,2026-04-06,2026-05-21,P-033855,T-01,PSN,completed,46.9592,14.0877,32.8714
ORD-0067857,2026-04-06,2026-05-06,P-010295,T-02,STEAM,completed,43.6101,10.9025,32.7075
ORD-0067858,2026-04-06,2026-05-21,P-024262,T-01,XBOX,completed,51.6451,6.1974,45.4477
ORD-0067859,2026-04-06,2026-05-21,P-018587,T-02,PSN,completed,8.637,2.5911,6.0459
ORD-0067860,2026-04-06,2026-05-21,P-011305,T-02,XBOX,completed,9.8579,1.183,8.675
ORD-0067861,2026-04-06,2026-05-06,P-027299,T-01,STEAM,completed,17.7281,4.432,13.2961
ORD-0067862,2026-04-06,2026-05-06,P-039491,T-04,EPIC,completed,9.6897,1.1628,8.5269
ORD-0067863,2026-04-06,2026-05-06,P-029672,T-03,STEAM,completed,4.964,1.241,3.723
ORD-0067864,2026-04-06,2026-05-21,P-035667,T-01,PSN,completed,70.8822,21.2647,49.6175
ORD-0067865,2026-04-06,2026-05-06,P-020637,T-05,STEAM,completed,9.9588,2.4897,7.4691
ORD-0067866,2026-04-06,2026-05-21,P-033922,T-04,PSN,completed,40.7837,12.2351,28.5486
ORD-0067867,2026-04-06,2026-05-21,P-015767,T-03,PSN,completed,4.9945,1.4984,3.4962
ORD-0067868,2026-04-06,2026-06-05,P-020289,T-04,NSW,completed,10.5743,3.1723,7.402
ORD-0067869,2026-04-06,2026-05-06,P-020649,T-03,STEAM,completed,9.9992,2.4998,7.4994
ORD-0067870,2026-04-06,2026-05-21,P-031878,T-03,XBOX,completed,4.964,0.5957,4.3683
ORD-0067871,2026-04-06,2026-05-21,P-024803,T-01,XBOX,completed,10.1203,1.2144,8.9058
ORD-0067872,2026-04-06,2026-05-21,P-015333,T-03,PSN,completed,18.9028,5.6708,13.232
ORD-0067873,2026-04-06,2026-05-21,P-039577,T-04,PSN,completed,30.2094,9.0628,21.1466
ORD-0067874,2026-04-06,2026-05-06,P-005445,T-01,STEAM,completed,50.6417,12.6604,37.9812
ORD-0067875,2026-04-06,2026-05-06,P-003653,T-01,STEAM,refunded,13.339,3.3347,10.0042
ORD-0067876,2026-04-06,2026-05-06,P-008178,T-03,STEAM,completed,19.9984,4.9996,14.9988
ORD-0067877,2026-04-06,2026-05-21,P-044048,T-01,XBOX,completed,33.3743,4.0049,29.3693
ORD-0067878,2026-04-06,2026-05-21,P-023292,T-01,XBOX,completed,5.0551,0.6066,4.4485
ORD-0067879,2026-04-06,2026-05-06,P-034537,T-03,STEAM,completed,28.0556,7.0139,21.0417
ORD-0067880,2026-04-06,2026-05-06,P-039177,T-01,STEAM,completed,10.1203,2.5301,7.5902
ORD-0067881,2026-04-06,2026-05-21,P-040362,T-01,PSN,completed,50.6417,15.1925,35.4492
ORD-0067882,2026-04-06,2026-05-06,P-026278,T-01,STEAM,completed,17.9129,4.4782,13.4347
ORD-0067883,2026-04-06,2026-05-21,P-028041,T-05,XBOX,completed,39.8454,4.7814,35.0639
ORD-0067884,2026-04-06,2026-06-05,P-002319,T-01,NSW,completed,4.4435,1.3331,3.1105
ORD-0067885,2026-04-06,2026-05-21,P-042860,T-01,PSN,completed,20.2405,6.0722,14.1684
ORD-0067887,2026-04-06,2026-05-06,P-001362,T-02,STEAM,completed,24.92,6.23,18.69
ORD-0067888,2026-04-06,2026-05-06,P-001447,T-05,STEAM,completed,4.9744,1.2436,3.7308
ORD-0067889,2026-04-06,2026-05-21,P-038506,T-05,PSN,completed,39.8454,11.9536,27.8918
ORD-0067890,2026-04-06,2026-05-06,P-033973,T-01,STEAM,completed,9.2812,2.3203,6.9609
ORD-0067891,2026-04-06,2026-05-06,P-034294,T-03,STEAM,completed,30.0076,7.5019,22.5057
ORD-0067892,2026-04-06,2026-05-21,P-010549,T-05,XBOX,completed,48.4584,5.815,42.6434
ORD-0067893,2026-04-06,2026-05-06,P-041997,T-01,STEAM,completed,55.6967,13.9242,41.7726
ORD-0067894,2026-04-06,2026-05-21,P-032356,T-02,PSN,completed,9.8478,2.9543,6.8935
ORD-0067895,2026-04-06,2026-05-06,P-016005,T-04,STEAM,completed,18.4362,4.609,13.8271
ORD-0067896,2026-04-06,2026-05-21,P-032788,T-03,PSN,completed,4.9945,1.4984,3.4962
ORD-0067897,2026-04-06,2026-05-06,P-021206,T-04,STEAM,completed,40.8124,10.2031,30.6093
ORD-0067898,2026-04-06,2026-05-21,P-040980,T-01,PSN,completed,46.9592,14.0877,32.8714
ORD-0067899,2026-04-06,2026-05-21,P-026982,T-04,XBOX,completed,9.2131,1.1056,8.1076
ORD-0067900,2026-04-06,2026-05-21,P-022081,T-01,PSN,completed,4.4435,1.3331,3.1105
ORD-0067901,2026-04-06,2026-05-21,P-015221,T-02,PSN,refunded,8.7298,2.6189,6.1108
ORD-0067902,2026-04-06,2026-05-21,P-011178,T-03,XBOX,completed,4.9945,0.5993,4.3952
ORD-0067903,2026-04-06,2026-05-21,P-021154,T-02,XBOX,completed,18.495,2.2194,16.2756
ORD-0067904,2026-04-06,2026-05-21,P-031601,T-01,PSN,completed,15.3354,4.6006,10.7348
ORD-0067905,2026-04-06,2026-05-06,P-021612,T-01,STEAM,completed,44.5124,11.1281,33.3843
ORD-0067906,2026-04-06,2026-05-06,P-026974,T-03,STEAM,completed,9.9891,2.4973,7.4918
ORD-0067907,2026-04-06,2026-05-06,P-020543,T-01,STEAM,completed,60.7619,15.1905,45.5714
ORD-0067908,2026-04-06,2026-05-21,P-018314,T-05,PSN,completed,4.9342,1.4803,3.4539
ORD-0067909,2026-04-06,2026-05-21,P-015204,T-01,XBOX,completed,9.3819,1.1258,8.2561
ORD-0067910,2026-04-06,2026-05-06,P-011029,T-05,STEAM,completed,39.8454,9.9613,29.884
ORD-0067911,2026-04-06,2026-05-06,P-002037,T-03,STEAM,completed,25.1532,6.2883,18.8649
ORD-0067912,2026-04-06,2026-05-06,P-028863,T-04,STEAM,completed,10.0597,2.5149,7.5448
ORD-0067913,2026-04-06,2026-05-21,P-039796,T-05,XBOX,completed,19.4153,2.3298,17.0855
ORD-0067914,2026-04-06,2026-05-21,P-025060,T-03,PSN,completed,4.6076,1.3823,3.2253
ORD-0067915,2026-04-06,2026-05-06,P-031088,T-05,STEAM,completed,4.9744,1.2436,3.7308
ORD-0067916,2026-04-06,2026-06-05,P-030556,T-01,NSW,completed,18.7638,5.6291,13.1347
ORD-0067917,2026-04-06,2026-05-06,P-037994,T-01,STEAM,completed,4.686,1.1715,3.5145
ORD-0067918,2026-04-06,2026-05-06,P-024579,T-02,STEAM,completed,4.9239,1.231,3.6929
ORD-0067919,2026-04-06,2026-05-06,P-005438,T-03,STEAM,completed,14.0278,3.5069,10.5208
ORD-0067920,2026-04-06,2026-05-06,P-014727,T-02,STEAM,completed,24.67,6.1675,18.5025
ORD-0067921,2026-04-06,2026-05-06,P-023952,T-02,STEAM,completed,8.3196,2.0799,6.2397
ORD-0067922,2026-04-06,2026-05-21,P-024589,T-03,PSN,completed,5.2569,1.5771,3.6798
ORD-0067923,2026-04-06,2026-06-05,P-021633,T-03,NSW,completed,14.187,4.2561,9.9309
ORD-0067924,2026-04-06,2026-05-06,P-024451,T-01,STEAM,completed,46.9592,11.7398,35.2194
ORD-0067925,2026-04-06,2026-05-06,P-006024,T-05,STEAM,completed,19.9076,4.9769,14.9307
ORD-0067926,2026-04-06,2026-05-21,P-015905,T-01,PSN,refunded,46.9592,14.0877,32.8714
ORD-0067927,2026-04-06,2026-05-06,P-039383,T-04,STEAM,completed,37.2868,9.3217,27.9651
ORD-0067928,2026-04-06,2026-05-06,P-014954,T-01,EPIC,completed,72.055,8.6466,63.4084
ORD-0067929,2026-04-06,2026-05-06,P-017822,T-03,STEAM,completed,15.0038,3.751,11.2529
ORD-0067930,2026-04-06,2026-05-06,P-015637,T-02,STEAM,completed,23.7675,5.9419,17.8256
ORD-0067931,2026-04-06,2026-05-21,P-036300,T-04,XBOX,completed,40.2943,4.8353,35.459
ORD-0067932,2026-04-06,2026-05-21,P-033987,T-05,XBOX,completed,19.9076,2.3889,17.5186
ORD-0067933,2026-04-06,2026-05-21,P-006365,T-03,XBOX,completed,15.0038,1.8005,13.2034
ORD-0067934,2026-04-06,2026-05-06,P-025654,T-01,EPIC,completed,5.0551,0.6066,4.4485
ORD-0067935,2026-04-06,2026-05-06,P-034874,T-02,STEAM,completed,49.3401,12.335,37.005
ORD-0067936,2026-04-06,2026-05-06,P-016563,T-01,STEAM,completed,73.4249,18.3562,55.0686
ORD-0067937,2026-04-06,2026-05-06,P-007786,T-03,STEAM,completed,4.7257,1.1814,3.5443
ORD-0067938,2026-04-06,2026-05-06,P-031312,T-01,STEAM,completed,69.087,17.2718,51.8153
ORD-0067939,2026-04-06,2026-05-21,P-020040,T-04,XBOX,completed,15.0845,1.8101,13.2744
ORD-0067940,2026-04-06,2026-05-06,P-019447,T-01,STEAM,completed,50.6417,12.6604,37.9812
ORD-0067941,2026-04-06,2026-05-21,P-015083,T-05,PSN,completed,39.8454,11.9536,27.8918
ORD-0067942,2026-04-06,2026-05-21,P-043090,T-02,PSN,completed,4.7456,1.4237,3.3219
ORD-0067943,2026-04-06,2026-05-06,P-006905,T-01,STEAM,completed,5.0551,1.2638,3.7913
ORD-0067944,2026-04-06,2026-05-21,P-006426,T-01,XBOX,completed,9.3819,1.1258,8.2561
ORD-0067945,2026-04-06,2026-05-06,P-008960,T-02,STEAM,completed,28.0353,7.0088,21.0265
ORD-0067946,2026-04-06,2026-05-06,P-012071,T-03,STEAM,completed,28.3741,7.0935,21.2805
ORD-0067947,2026-04-06,2026-05-06,P-020321,T-02,EPIC,completed,49.3401,5.9208,43.4192
ORD-0067948,2026-04-06,2026-05-06,P-022109,T-04,STEAM,completed,9.2231,2.3058,6.9173
ORD-0067949,2026-04-06,2026-05-06,P-032024,T-01,STEAM,completed,15.1653,3.7913,11.3739
ORD-0067950,2026-04-07,2026-05-07,P-032259,T-05,STEAM,completed,53.7982,13.4496,40.3487
ORD-0067951,2026-04-07,2026-05-22,P-019183,T-01,XBOX,completed,5.0549,0.6066,4.4483
ORD-0067952,2026-04-07,2026-05-07,P-041149,T-05,EPIC,completed,4.9742,0.5969,4.3773
ORD-0067953,2026-04-07,2026-05-07,P-024566,T-01,STEAM,completed,60.7601,15.19,45.5701
ORD-0067954,2026-04-07,2026-05-22,P-037015,T-01,PSN,completed,17.7276,5.3183,12.4093
ORD-0067955,2026-04-07,2026-05-22,P-020799,T-04,PSN,completed,37.3427,11.2028,26.1399
